id,user_id,date,total_duration_minutes,social_intensity_score,battery_score,user_name,user_number,day_of_week,month,month_name,week,is_exhausted,is_low_battery,is_high_battery,battery_category,intensity_group
687,Virginia Jean_687,2026-10-01,1002,92.1,7.9,Virginia Jean,687,Thursday,10,October,40,False,True,False,Low,85-100 (Tinggi)
688,Katherine Leslie_688,2026-10-02,972,85.6,14.4,Katherine Leslie,688,Friday,10,October,40,False,True,False,Low,85-100 (Tinggi)
689,Mildred Marlene_689,2026-10-03,1074,95.7,4.3,Mildred Marlene,689,Saturday,10,October,40,False,True,False,Low,85-100 (Tinggi)
690,Anna Virginia_690,2026-10-04,1086,96.3,3.7,Anna Virginia,690,Sunday,10,October,40,False,True,False,Low,85-100 (Tinggi)
691,Agnes Anita_691,2026-10-05,894,86.7,13.3,Agnes Anita,691,Monday,10,October,41,False,True,False,Low,85-100 (Tinggi)
692,Bessie Carrie_692,2026-10-06,1032,88.6,11.4,Bessie Carrie,692,Tuesday,10,October,41,False,True,False,Low,85-100 (Tinggi)
693,Betty Doris_693,2026-10-07,900,82.0,18.0,Betty Doris,693,Wednesday,10,October,41,False,True,False,Low,70-85
694,Elsie Helen_694,2026-10-08,1068,85.4,14.6,Elsie Helen,694,Thursday,10,October,41,False,True,False,Low,85-100 (Tinggi)
695,Emma Jeanne_695,2026-10-09,900,82.0,18.0,Emma Jeanne,695,Friday,10,October,41,False,True,False,Low,70-85
696,Esther Maria_696,2026-10-10,1110,92.5,7.5,Esther Maria,696,Saturday,10,October,41,False,True,False,Low,85-100 (Tinggi)
697,Jean Ramona_697,2026-10-11,1050,79.5,20.5,Jean Ramona,697,Sunday,10,October,41,False,False,False,Medium,70-85
698,Joan Sarah_698,2026-10-12,912,72.6,27.4,Joan Sarah,698,Monday,10,October,42,False,False,False,Medium,70-85
699,Lillian Stephanie_699,2026-10-13,960,85.0,15.0,Lillian Stephanie,699,Tuesday,10,October,42,False,True,False,Low,70-85
700,Ruth Valerie_700,2026-10-14,1128,93.4,6.6,Ruth Valerie,700,Wednesday,10,October,42,False,True,False,Low,85-100 (Tinggi)
701,Thelma Victoria_701,2026-10-15,954,84.7,15.3,Thelma Victoria,701,Thursday,10,October,42,False,True,False,Low,70-85
702,Mary Agnes_702,2026-10-16,972,85.6,14.4,Mary Agnes,702,Friday,10,October,42,False,True,False,Low,85-100 (Tinggi)
703,Helen Christina_703,2026-10-17,1134,88.7,11.3,Helen Christina,703,Saturday,10,October,42,False,True,False,Low,85-100 (Tinggi)
704,Alice Clara_704,2026-10-18,1086,100.0,-1.3,Alice Clara,704,Sunday,10,October,42,True,True,False,Exhausted,85-100 (Tinggi)
705,Anna Delores_705,2026-10-19,912,87.6,12.4,Anna Delores,705,Monday,10,October,43,False,True,False,Low,85-100 (Tinggi)
706,Margaret Dorothy_706,2026-10-19,864,65.2,34.8,Margaret Dorothy,706,Monday,10,October,43,False,False,False,Medium,50-70
707,Martha Eileen_707,2026-10-20,894,86.7,13.3,Martha Eileen,707,Tuesday,10,October,43,False,True,False,Low,85-100 (Tinggi)
708,Louise Flora_708,2026-10-20,852,79.6,20.4,Louise Flora,708,Tuesday,10,October,43,False,False,False,Medium,70-85
709,Katherine Gail_709,2026-10-20,954,74.7,25.3,Katherine Gail,709,Tuesday,10,October,43,False,False,False,Medium,70-85
710,Annie Lori_710,2026-10-21,918,77.9,22.1,Annie Lori,710,Wednesday,10,October,43,False,False,False,Medium,70-85
711,Dorothy Lynda_711,2026-10-21,1134,100.0,-3.7,Dorothy Lynda,711,Wednesday,10,October,43,True,True,False,Exhausted,85-100 (Tinggi)
712,Elizabeth Melody_712,2026-10-21,1038,88.9,11.1,Elizabeth Melody,712,Wednesday,10,October,43,False,True,False,Low,85-100 (Tinggi)
713,Emma Patti_713,2026-10-22,1038,98.9,1.1,Emma Patti,713,Thursday,10,October,43,False,True,False,Low,85-100 (Tinggi)
714,Esther Pauline_714,2026-10-22,1092,96.6,3.4,Esther Pauline,714,Thursday,10,October,43,False,True,False,Low,85-100 (Tinggi)
715,Marie Sally_715,2026-10-22,1008,92.4,7.6,Marie Sally,715,Thursday,10,October,43,False,True,False,Low,85-100 (Tinggi)
716,Ruth Sue_716,2026-10-23,912,82.6,17.4,Ruth Sue,716,Friday,10,October,43,False,True,False,Low,70-85
717,Betty Terry_717,2026-10-23,912,92.6,7.4,Betty Terry,717,Friday,10,October,43,False,True,False,Low,85-100 (Tinggi)
718,Clara Yvonne_718,2026-10-23,870,90.5,9.5,Clara Yvonne,718,Friday,10,October,43,False,True,False,Low,85-100 (Tinggi)
719,Evelyn Angela_719,2026-10-24,1056,84.8,15.2,Evelyn Angela,719,Saturday,10,October,43,False,True,False,Low,70-85
720,Frances Audrey_720,2026-10-24,1104,100.0,-2.2,Frances Audrey,720,Saturday,10,October,43,True,True,False,Exhausted,85-100 (Tinggi)
721,Sarah Charlene_721,2026-10-24,990,81.5,18.5,Sarah Charlene,721,Saturday,10,October,43,False,True,False,Low,70-85
722,Mary Dianna_722,2026-10-25,978,85.9,14.1,Mary Dianna,722,Sunday,10,October,43,False,True,False,Low,85-100 (Tinggi)
723,Elizabeth Florence_723,2026-10-25,942,69.1,30.9,Elizabeth Florence,723,Sunday,10,October,43,False,False,False,Medium,50-70
724,Anna Frances_724,2026-10-25,1020,93.0,7.0,Anna Frances,724,Sunday,10,October,43,False,True,False,Low,85-100 (Tinggi)
725,Dorothy Irene_725,2026-10-25,900,97.0,3.0,Dorothy Irene,725,Sunday,10,October,43,False,True,False,Low,85-100 (Tinggi)
726,Helen Joann_726,2026-10-26,1074,95.7,4.3,Helen Joann,726,Monday,10,October,44,False,True,False,Low,85-100 (Tinggi)
727,Ruth Lorna_727,2026-10-26,1128,98.4,1.6,Ruth Lorna,727,Monday,10,October,44,False,True,False,Low,85-100 (Tinggi)
728,Annie Marcella_728,2026-10-27,1050,89.5,10.5,Annie Marcella,728,Tuesday,10,October,44,False,True,False,Low,85-100 (Tinggi)
729,Margaret Nora_729,2026-10-27,1062,100.0,-10.1,Margaret Nora,729,Tuesday,10,October,44,True,True,False,Exhausted,85-100 (Tinggi)
730,Frances Norma_730,2026-10-28,930,88.5,11.5,Frances Norma,730,Wednesday,10,October,44,False,True,False,Low,85-100 (Tinggi)
731,Marie Peggy_731,2026-10-28,1062,80.1,19.9,Marie Peggy,731,Wednesday,10,October,44,False,True,False,Low,70-85
732,Florence Rita_732,2026-10-28,1032,93.6,6.4,Florence Rita,732,Wednesday,10,October,44,False,True,False,Low,85-100 (Tinggi)
733,Agnes Sheri_733,2026-10-29,1080,86.0,14.0,Agnes Sheri,733,Thursday,10,October,44,False,True,False,Low,85-100 (Tinggi)
734,Alice Cecelia_734,2026-10-29,1026,88.3,11.7,Alice Cecelia,734,Thursday,10,October,44,False,True,False,Low,85-100 (Tinggi)
735,Betty Elena_735,2026-10-29,1002,77.1,22.9,Betty Elena,735,Thursday,10,October,44,False,False,False,Medium,70-85
736,Edna Emma_736,2026-10-30,996,86.8,13.2,Edna Emma,736,Friday,10,October,44,False,True,False,Low,85-100 (Tinggi)
737,Elsie Eva_737,2026-10-30,846,74.3,25.7,Elsie Eva,737,Friday,10,October,44,False,False,False,Medium,70-85
738,Ethel Georgia_738,2026-10-30,954,74.7,25.3,Ethel Georgia,738,Friday,10,October,44,False,False,False,Medium,70-85
739,Virginia Gloria_739,2026-10-31,1032,83.6,16.4,Virginia Gloria,739,Saturday,10,October,44,False,True,False,Low,70-85
740,Jean Ida_740,2026-10-31,1026,88.3,11.7,Jean Ida,740,Saturday,10,October,44,False,True,False,Low,85-100 (Tinggi)
741,Jessie Jeanette_741,2026-10-31,1014,82.7,17.3,Jessie Jeanette,741,Saturday,10,October,44,False,True,False,Low,70-85
742,Julia Judith_742,2026-10-31,1092,100.0,-6.6,Julia Judith,742,Saturday,10,October,44,True,True,False,Exhausted,85-100 (Tinggi)
743,Nellie Laurel_743,2026-11-01,1092,100.0,-1.6,Nellie Laurel,743,Sunday,11,November,44,True,True,False,Exhausted,85-100 (Tinggi)
744,Olga Louise_744,2026-11-01,852,69.6,30.4,Olga Louise,744,Sunday,11,November,44,False,False,False,Medium,50-70
745,Pauline Lydia_745,2026-11-01,864,75.2,24.8,Pauline Lydia,745,Sunday,11,November,44,False,False,False,Medium,70-85
746,Sarah Marian_746,2026-11-02,936,78.8,21.2,Sarah Marian,746,Monday,11,November,45,False,False,False,Medium,70-85
747,Mary Nellie_747,2026-11-02,1098,96.9,3.1,Mary Nellie,747,Monday,11,November,45,False,True,False,Low,85-100 (Tinggi)
748,Elizabeth Nina_748,2026-11-02,864,80.2,19.8,Elizabeth Nina,748,Monday,11,November,45,False,True,False,Low,70-85
749,Margaret Rachel_749,2026-11-03,984,91.2,8.8,Margaret Rachel,749,Tuesday,11,November,45,False,True,False,Low,85-100 (Tinggi)
750,Betty Sherrie_750,2026-11-03,1140,94.0,6.0,Betty Sherrie,750,Tuesday,11,November,45,False,True,False,Low,85-100 (Tinggi)
751,Anna Sheryl_751,2026-11-03,924,68.2,31.8,Anna Sheryl,751,Tuesday,11,November,45,False,False,False,Medium,50-70
752,Dorothy Suzanne_752,2026-11-04,906,82.3,17.7,Dorothy Suzanne,752,Wednesday,11,November,45,False,True,False,Low,70-85
753,Marie Sylvia_753,2026-11-04,960,80.0,20.0,Marie Sylvia,753,Wednesday,11,November,45,False,False,False,Low,70-85
754,Ruth Toni_754,2026-11-04,954,89.7,10.3,Ruth Toni,754,Wednesday,11,November,45,False,True,False,Low,85-100 (Tinggi)
755,Alice Alberta_755,2026-11-05,1014,77.7,22.3,Alice Alberta,755,Thursday,11,November,45,False,False,False,Medium,70-85
756,Patricia Amy_756,2026-11-05,1116,92.8,7.2,Patricia Amy,756,Thursday,11,November,45,False,True,False,Low,85-100 (Tinggi)
757,Irene April_757,2026-11-05,942,94.1,5.9,Irene April,757,Thursday,11,November,45,False,True,False,Low,85-100 (Tinggi)
758,Mildred Bessie_758,2026-11-05,846,89.3,10.7,Mildred Bessie,758,Thursday,11,November,45,False,True,False,Low,85-100 (Tinggi)
759,Esther Beth_759,2026-11-06,864,75.2,24.8,Esther Beth,759,Friday,11,November,45,False,False,False,Medium,70-85
760,Ida Carla_760,2026-11-06,1134,98.7,1.3,Ida Carla,760,Friday,11,November,45,False,True,False,Low,85-100 (Tinggi)
761,Olga Charlotte_761,2026-11-06,966,80.3,19.7,Olga Charlotte,761,Friday,11,November,45,False,True,False,Low,70-85
762,Annie Dawn_762,2026-11-07,1056,100.0,-14.8,Annie Dawn,762,Saturday,11,November,45,True,True,False,Exhausted,85-100 (Tinggi)
763,Clara Gina_763,2026-11-07,1122,93.1,6.9,Clara Gina,763,Saturday,11,November,45,False,True,False,Low,85-100 (Tinggi)
764,Marjorie Holly_764,2026-11-07,894,81.7,18.3,Marjorie Holly,764,Saturday,11,November,45,False,True,False,Low,70-85
765,Pauline Jackie_765,2026-11-08,1038,83.9,16.1,Pauline Jackie,765,Sunday,11,November,45,False,True,False,Low,70-85
766,Vera Jody_766,2026-11-08,984,81.2,18.8,Vera Jody,766,Sunday,11,November,45,False,True,False,Low,70-85
767,Mary Kelly_767,2026-11-08,912,87.6,12.4,Mary Kelly,767,Sunday,11,November,45,False,True,False,Low,85-100 (Tinggi)
768,Margaret Leona_768,2026-11-08,936,73.8,26.2,Margaret Leona,768,Sunday,11,November,45,False,False,False,Medium,70-85
769,Agnes Lorraine_769,2026-11-09,930,73.5,26.5,Agnes Lorraine,769,Monday,11,November,46,False,False,False,Medium,70-85
770,Betty Maggie_770,2026-11-09,1050,94.5,5.5,Betty Maggie,770,Monday,11,November,46,False,True,False,Low,85-100 (Tinggi)
771,Lillian Marjorie_771,2026-11-09,936,68.8,31.2,Lillian Marjorie,771,Monday,11,November,46,False,False,False,Medium,50-70
772,Mildred Michele_772,2026-11-10,918,82.9,17.1,Mildred Michele,772,Tuesday,11,November,46,False,True,False,Low,70-85
773,Esther Penny_773,2026-11-10,1116,100.0,-2.8,Esther Penny,773,Tuesday,11,November,46,True,True,False,Exhausted,85-100 (Tinggi)
774,Helen Priscilla_774,2026-11-10,1002,77.1,22.9,Helen Priscilla,774,Tuesday,11,November,46,False,False,False,Medium,70-85
775,Ruth Renee_775,2026-11-11,1038,88.9,11.1,Ruth Renee,775,Wednesday,11,November,46,False,True,False,Low,85-100 (Tinggi)
776,Anna Robyn_776,2026-11-11,894,71.7,28.3,Anna Robyn,776,Wednesday,11,November,46,False,False,False,Medium,70-85
777,Dorothy Roxanne_777,2026-11-11,894,81.7,18.3,Dorothy Roxanne,777,Wednesday,11,November,46,False,True,False,Low,70-85
778,Emma Stella_778,2026-11-12,882,76.1,23.9,Emma Stella,778,Thursday,11,November,46,False,False,False,Medium,70-85
779,Evelyn Susie_779,2026-11-12,936,88.8,11.2,Evelyn Susie,779,Thursday,11,November,46,False,True,False,Low,85-100 (Tinggi)
780,Norma Tanya_780,2026-11-12,936,78.8,21.2,Norma Tanya,780,Thursday,11,November,46,False,False,False,Medium,70-85
781,Sarah Teri_781,2026-11-13,912,77.6,22.4,Sarah Teri,781,Friday,11,November,46,False,False,False,Medium,70-85
782,Florence Thelma_782,2026-11-13,1074,100.0,-5.7,Florence Thelma,782,Friday,11,November,46,True,True,False,Exhausted,85-100 (Tinggi)
783,Louise Mary_783,2026-11-13,888,76.4,23.6,Louise Mary,783,Friday,11,November,46,False,False,False,Medium,70-85
784,Marie Susan_784,2026-11-13,1038,88.9,11.1,Marie Susan,784,Friday,11,November,46,False,True,False,Low,85-100 (Tinggi)
785,Pauline Karen_785,2026-11-14,1062,85.1,14.9,Pauline Karen,785,Saturday,11,November,46,False,True,False,Low,85-100 (Tinggi)
786,Alice Debra_786,2026-11-14,1050,100.0,-4.5,Alice Debra,786,Saturday,11,November,46,True,True,False,Exhausted,85-100 (Tinggi)
787,Annie Linda_787,2026-11-14,870,70.5,29.5,Annie Linda,787,Saturday,11,November,46,False,False,False,Medium,70-85
788,Beatrice Donna_788,2026-11-15,960,80.0,20.0,Beatrice Donna,788,Sunday,11,November,46,False,False,False,Low,70-85
789,Elena Elizabeth_789,2026-11-15,1098,76.9,23.1,Elena Elizabeth,789,Sunday,11,November,46,False,False,False,Medium,70-85
790,Elsie Patricia_790,2026-11-15,900,77.0,23.0,Elsie Patricia,790,Sunday,11,November,46,False,False,False,Medium,70-85
791,Irene Deborah_791,2026-11-16,1050,84.5,15.5,Irene Deborah,791,Monday,11,November,47,False,True,False,Low,70-85
792,Jean Cheryl_792,2026-11-16,960,80.0,20.0,Jean Cheryl,792,Monday,11,November,47,False,False,False,Low,70-85
793,Katherine Barbara_793,2026-11-16,942,79.1,20.9,Katherine Barbara,793,Monday,11,November,47,False,False,False,Medium,70-85
794,Virginia Cynthia_794,2026-11-16,864,90.2,9.8,Virginia Cynthia,794,Monday,11,November,47,False,True,False,Low,85-100 (Tinggi)
795,Mary Sharon_795,2026-11-17,924,78.2,21.8,Mary Sharon,795,Tuesday,11,November,47,False,False,False,Medium,70-85
796,Margaret Pamela_796,2026-11-17,978,90.9,9.1,Margaret Pamela,796,Tuesday,11,November,47,False,True,False,Low,85-100 (Tinggi)
797,Alice Debbie_797,2026-11-17,984,71.2,28.8,Alice Debbie,797,Tuesday,11,November,47,False,False,False,Medium,70-85
798,Anna Diane_798,2026-11-18,1068,85.4,14.6,Anna Diane,798,Wednesday,11,November,47,False,True,False,Low,85-100 (Tinggi)
799,Lucy Kathleen_799,2026-11-18,1086,96.3,3.7,Lucy Kathleen,799,Wednesday,11,November,47,False,True,False,Low,85-100 (Tinggi)
800,Martha Sandra_800,2026-11-18,966,85.3,14.7,Martha Sandra,800,Wednesday,11,November,47,False,True,False,Low,85-100 (Tinggi)
801,Esther Kathy_801,2026-11-18,1020,93.0,7.0,Esther Kathy,801,Wednesday,11,November,47,False,True,False,Low,85-100 (Tinggi)
802,Helen Katherine_802,2026-11-19,1104,97.2,2.8,Helen Katherine,802,Thursday,11,November,47,False,True,False,Low,85-100 (Tinggi)
803,Elizabeth Lori_803,2026-11-19,912,77.6,22.4,Elizabeth Lori,803,Thursday,11,November,47,False,False,False,Medium,70-85
804,Florence Brenda_804,2026-11-19,1134,93.7,6.3,Florence Brenda,804,Thursday,11,November,47,False,True,False,Low,85-100 (Tinggi)
805,Gladys Theresa_805,2026-11-20,888,91.4,8.6,Gladys Theresa,805,Friday,11,November,47,False,True,False,Low,85-100 (Tinggi)
806,Irene Carol_806,2026-11-20,1116,82.8,17.2,Irene Carol,806,Friday,11,November,47,False,True,False,Low,70-85
807,Ruth Cindy_807,2026-11-20,978,95.9,4.1,Ruth Cindy,807,Friday,11,November,47,False,True,False,Low,85-100 (Tinggi)
808,Grace Janet_808,2026-11-21,936,78.8,21.2,Grace Janet,808,Saturday,11,November,47,False,False,False,Medium,70-85
809,Hazel Julie_809,2026-11-21,870,80.5,19.5,Hazel Julie,809,Saturday,11,November,47,False,True,False,Low,70-85
810,Jessie Margaret_810,2026-11-21,1002,72.1,27.9,Jessie Margaret,810,Saturday,11,November,47,False,False,False,Medium,70-85
811,Julia Martha_811,2026-11-22,1032,83.6,16.4,Julia Martha,811,Sunday,11,November,47,False,True,False,Low,70-85
812,Mildred Laura_812,2026-11-22,912,77.6,22.4,Mildred Laura,812,Sunday,11,November,47,False,False,False,Medium,70-85
813,Patricia Nancy_813,2026-11-22,1062,95.1,4.9,Patricia Nancy,813,Sunday,11,November,47,False,True,False,Low,85-100 (Tinggi)
814,Pauline Dorothy_814,2026-11-23,1038,93.9,6.1,Pauline Dorothy,814,Monday,11,November,48,False,True,False,Low,85-100 (Tinggi)
815,Clara Janice_815,2026-11-23,840,89.0,11.0,Clara Janice,815,Monday,11,November,48,False,True,False,Low,85-100 (Tinggi)
816,Laura Judy_816,2026-11-23,1014,87.7,12.3,Laura Judy,816,Monday,11,November,48,False,True,False,Low,85-100 (Tinggi)
817,Marian Teresa_817,2026-11-24,948,74.4,25.6,Marian Teresa,817,Tuesday,11,November,48,False,False,False,Medium,70-85
818,Marie Tina_818,2026-11-24,960,90.0,10.0,Marie Tina,818,Tuesday,11,November,48,False,True,False,Low,85-100 (Tinggi)
819,Sophie Kathryn_819,2026-11-24,1104,97.2,2.8,Sophie Kathryn,819,Tuesday,11,November,48,False,True,False,Low,85-100 (Tinggi)
820,Mary Kim_820,2026-11-25,972,80.6,19.4,Mary Kim,820,Wednesday,11,November,48,False,True,False,Low,70-85
821,Dorothy Diana_821,2026-11-25,1038,100.0,-3.9,Dorothy Diana,821,Wednesday,11,November,48,True,True,False,Exhausted,85-100 (Tinggi)
822,Helen Lisa_822,2026-11-25,1020,98.0,2.0,Helen Lisa,822,Wednesday,11,November,48,False,True,False,Low,85-100 (Tinggi)
823,Alice Kimberly_823,2026-11-26,1008,87.4,12.6,Alice Kimberly,823,Thursday,11,November,48,False,True,False,Low,85-100 (Tinggi)
824,Betty Rebecca_824,2026-11-26,996,76.8,23.2,Betty Rebecca,824,Thursday,11,November,48,False,False,False,Medium,70-85
825,Elizabeth Shirley_825,2026-11-26,1056,84.8,15.2,Elizabeth Shirley,825,Thursday,11,November,48,False,True,False,Low,70-85
826,Florence Ellen_826,2026-11-26,936,78.8,21.2,Florence Ellen,826,Thursday,11,November,48,False,False,False,Medium,70-85
827,Barbara Helen_827,2026-11-27,1134,93.7,6.3,Barbara Helen,827,Friday,11,November,48,False,True,False,Low,85-100 (Tinggi)
828,Anna Julia_828,2026-11-27,1026,78.3,21.7,Anna Julia,828,Friday,11,November,48,False,False,False,Medium,70-85
829,Annie Ruth_829,2026-11-27,1026,93.3,6.7,Annie Ruth,829,Friday,11,November,48,False,True,False,Low,85-100 (Tinggi)
830,Margaret Betty_830,2026-11-28,966,95.3,4.7,Margaret Betty,830,Saturday,11,November,48,False,True,False,Low,85-100 (Tinggi)
831,Ruth Lucy_831,2026-11-28,894,66.7,33.3,Ruth Lucy,831,Saturday,11,November,48,False,False,False,Medium,50-70
832,Agnes Peggy_832,2026-11-28,978,80.9,19.1,Agnes Peggy,832,Saturday,11,November,48,False,True,False,Low,70-85
833,Elsie Vicki_833,2026-11-29,966,90.3,9.7,Elsie Vicki,833,Sunday,11,November,48,False,True,False,Low,85-100 (Tinggi)
834,Emma Anita_834,2026-11-29,1074,80.7,19.3,Emma Anita,834,Sunday,11,November,48,False,True,False,Low,70-85
835,June Christine_835,2026-11-29,1092,86.6,13.4,June Christine,835,Sunday,11,November,48,False,True,False,Low,85-100 (Tinggi)
836,Katherine Joanne_836,2026-11-29,984,86.2,13.8,Katherine Joanne,836,Sunday,11,November,48,False,True,False,Low,85-100 (Tinggi)
837,Lena Laurie_837,2026-11-30,1098,100.0,-1.9,Lena Laurie,837,Monday,11,November,49,True,True,False,Exhausted,85-100 (Tinggi)
838,Esther Pauline_838,2026-11-30,852,74.6,25.4,Esther Pauline,838,Monday,11,November,49,False,False,False,Medium,70-85
839,Evelyn Valerie_839,2026-11-30,1086,100.0,-1.3,Evelyn Valerie,839,Monday,11,November,49,True,True,False,Exhausted,85-100 (Tinggi)
840,Irene Beverly_840,2026-12-01,1050,84.5,15.5,Irene Beverly,840,Tuesday,12,December,49,False,True,False,Low,70-85
841,Laura Carolyn_841,2026-12-01,1104,97.2,2.8,Laura Carolyn,841,Tuesday,12,December,49,False,True,False,Low,85-100 (Tinggi)
842,Lillian Denise_842,2026-12-01,858,64.9,35.1,Lillian Denise,842,Tuesday,12,December,49,False,False,False,Medium,50-70
843,Louise Sally_843,2026-12-01,1116,77.8,22.2,Louise Sally,843,Tuesday,12,December,49,False,False,False,Medium,70-85
844,Olga Sherry_844,2026-12-02,1014,97.7,2.3,Olga Sherry,844,Wednesday,12,December,49,False,True,False,Low,85-100 (Tinggi)
845,Sophie Alice_845,2026-12-02,1110,92.5,7.5,Sophie Alice,845,Wednesday,12,December,49,False,True,False,Low,85-100 (Tinggi)
846,Mary Ann_846,2026-12-02,1068,80.4,19.6,Mary Ann,846,Wednesday,12,December,49,False,True,False,Low,70-85
847,Margaret Kelly_847,2026-12-03,936,93.8,6.2,Margaret Kelly,847,Thursday,12,December,49,False,True,False,Low,85-100 (Tinggi)
848,Annie Robin_848,2026-12-03,1038,93.9,6.1,Annie Robin,848,Thursday,12,December,49,False,True,False,Low,85-100 (Tinggi)
849,Dorothy Rose_849,2026-12-03,876,90.8,9.2,Dorothy Rose,849,Thursday,12,December,49,False,True,False,Low,85-100 (Tinggi)
850,Alice Terri_850,2026-12-04,1086,96.3,3.7,Alice Terri,850,Friday,12,December,49,False,True,False,Low,85-100 (Tinggi)
851,Anna Angela_851,2026-12-04,1014,82.7,17.3,Anna Angela,851,Friday,12,December,49,False,True,False,Low,70-85
852,Helen Darlene_852,2026-12-04,930,78.5,21.5,Helen Darlene,852,Friday,12,December,49,False,False,False,Medium,70-85
853,Elizabeth Esther_853,2026-12-05,1020,98.0,2.0,Elizabeth Esther,853,Saturday,12,December,49,False,True,False,Low,85-100 (Tinggi)
854,Irene Glenda_854,2026-12-05,858,69.9,30.1,Irene Glenda,854,Saturday,12,December,49,False,False,False,Medium,50-70
855,Marie Gloria_855,2026-12-05,1080,86.0,14.0,Marie Gloria,855,Saturday,12,December,49,False,True,False,Low,85-100 (Tinggi)
856,Betty Rhonda_856,2026-12-05,960,85.0,15.0,Betty Rhonda,856,Saturday,12,December,49,False,True,False,Low,70-85
857,Emma Tammy_857,2026-12-06,972,90.6,9.4,Emma Tammy,857,Sunday,12,December,49,False,True,False,Low,85-100 (Tinggi)
858,Elsie Charlotte_858,2026-12-06,906,87.3,12.7,Elsie Charlotte,858,Sunday,12,December,49,False,True,False,Low,85-100 (Tinggi)
859,Shirley Elaine_859,2026-12-06,972,80.6,19.4,Shirley Elaine,859,Sunday,12,December,49,False,True,False,Low,70-85
860,Sophie Jean_860,2026-12-07,1062,90.1,9.9,Sophie Jean,860,Monday,12,December,50,False,True,False,Low,85-100 (Tinggi)
861,Agnes Jennifer_861,2026-12-07,1056,84.8,15.2,Agnes Jennifer,861,Monday,12,December,50,False,True,False,Low,70-85
862,Barbara Jo_862,2026-12-07,966,75.3,24.7,Barbara Jo,862,Monday,12,December,50,False,False,False,Medium,70-85
