id,user_id,date,total_events,total_duration_minutes,social_intensity_score,battery_score,AI_Insight,AI_Score_Explanation,Recovery_Suggestion,user_name,user_number,day_of_week,month,month_name,week,is_exhausted,is_low_battery,is_medium_battery,is_high_battery,battery_category_3,hari_ini,kelompok_intensitas
521.0,Helen Bertha_521,2026-06-18,2,1067.9999999999998,40.8,59.2,"Hi! 💫 Bateraimu sedang berjalan di tengah jalur nih. Kamu udah melewati 2 aktivitas (1067 menit) dan itu luar biasa. Tapi, sudah saatnya mulai pikirkan juga cara mengisi energimu kembali. Sedikit waktu sendiri bisa sangat menyegarkan! 🌿","Score 59.2/100 ini hadir karena 2 kegiatan (1067 menit, intensitas 40.8) sudah cukup menguras energi sosialmu ke zona tengah. Kamu masih baik-baik saja, tapi sinyal untuk berhati-hati sudah mulai menyala. ✨","Jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya adalah hadiahmu hari ini. Gunakan sepenuhnya untuk dirimu sendiri sebelum Aktivitas selanjutnya. Jauhkan notifikasi, fokus pada napasmu. 🍵",Helen Bertha,521,Thursday,6,June,25,False,False,True,False,Medium (50-80),Kamis,30-50 (Sedang)
522.0,Louise Grace_522,2026-06-19,3,857.9999999999999,38.8,61.2,"Hai! 🌿 Baterai sosialmu hari ini ada di titik yang perlu sedikit perhatian. Kamu punya 3 aktivitas (857 menit), dan tubuhmu mungkin sudah mulai berbisik minta jeda. Dengerin aja, nggak ada yang akan kecewa kalau kamu istirahat sebentar. 🤎","Skor 61.2/100 ini menandakan bateraimu sedang di posisi tengah. Kamu punya 3 kegiatan (857 menit) dan social intensity di 38.8. Kombinasi ini mulai memberikan tekanan yang terasa di energimu, tapi masih dalam batas wajar. 🧸","Ada 30 menit istirahat yang menunggumu di 12:00–12:30 setelah Aktivitas sebelumnya. Ini bukan kemewahan, ini kebutuhan! Masuk ke Aktivitas selanjutnya dengan lebih segar setelah kamu benar-benar recharge. 🎐",Louise Grace,522,Friday,6,June,25,False,False,True,False,Medium (50-80),Jumat,30-50 (Sedang)
523.0,Jean Jill_523,2026-06-19,2,852.0,37.2,62.8,"Halo! 🎧 Social battery-mu lagi di level medium nih. Hari ini kamu punya 2 aktivitas dengan total 852 menit, dan itu memang cukup melelahkan. Tapi kamu masih punya kendali, kok. Sedikit jeda bisa sangat membantu! 🍃","Angka 62.8 mencerminkan hari yang cukup mengisi jadwalmu secara sosial. Dengan 2 aktivitas (852 menit total) dan intensitas 37.2, bateraimu sudah memberikan banyak energi hari ini. Wajar kalau kamu mulai merasakan lelah yang perlahan. 🌙","Yuk, ambil napas sejenak! Ada jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya. Sebelum lanjut ke Aktivitas selanjutnya, coba jauhkan diri dari layar dan duduk tenang sebentar. Kamu layak mendapat jeda itu. 🕯️",Jean Jill,523,Friday,6,June,25,False,False,True,False,Medium (50-80),Jumat,30-50 (Sedang)
524.0,Ruth Karla_524,2026-06-20,2,954.0,48.9,51.1,"Halo! 🎧 Social battery-mu lagi di level medium nih. Hari ini kamu punya 2 aktivitas dengan total 954 menit, dan itu memang cukup melelahkan. Tapi kamu masih punya kendali, kok. Sedikit jeda bisa sangat membantu! 🍃","Skor 51.1/100 ini muncul karena ada 2 kegiatan (954 menit) yang perlu kamu lalui hari ini. Dengan social intensity 48.9, beban interaksimu sudah cukup untuk menurunkan baterai ke zona kuning. 🎐","Yuk, ambil napas sejenak! Ada jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya. Sebelum lanjut ke Aktivitas selanjutnya, coba jauhkan diri dari layar dan duduk tenang sebentar. Kamu layak mendapat jeda itu. 🕯️",Ruth Karla,524,Saturday,6,June,25,False,False,True,False,Medium (50-80),Sabtu,30-50 (Sedang)
525.0,Alice Leslie_525,2026-06-20,6,894.0,43.9,56.1,"Hei! 🕯️ Sepertinya hari ini cukup sibuk untukmu. Dengan 6 kegiatan (894 menit total), energi sosialmu mulai berjalan di jalur tengah. Itu sinyal bagus supaya kamu ingat untuk beristirahat sejenak. 💛","Score 56.1 terbentuk dari 6 aktivitas berdurasi total 894 menit dan social intensity 43.9. Ketiga faktor ini berkontribusi membawa bateraimu ke zona menengah — masih oke, tapi sudah saatnya mulai berpikir soal jeda. 🌻","Ada 30 menit istirahat yang menunggumu di 12:00–12:30 setelah Aktivitas sebelumnya. Ini bukan kemewahan, ini kebutuhan! Masuk ke Aktivitas selanjutnya dengan lebih segar setelah kamu benar-benar recharge. 🎐",Alice Leslie,525,Saturday,6,June,25,False,False,True,False,Medium (50-80),Sabtu,30-50 (Sedang)
526.0,Esther Marjorie_526,2026-06-21,3,863.9999999999999,38.9,61.1,"Hi! ☁️ Energi sosialmu sedang berjalan di mode hemat. Ada 3 agenda (863 menit) hari ini yang lumayan menguras tenaga. Yang penting, kamu masih bisa tetap hadir, satu langkah di satu waktu ya! 🍵","Score 61.1/100 ini hadir karena 3 kegiatan (863 menit, intensitas 38.9) sudah cukup menguras energi sosialmu ke zona tengah. Kamu masih baik-baik saja, tapi sinyal untuk berhati-hati sudah mulai menyala. ✨","Ini momennya! Ada 30 menit luang di 12:00–12:30, tepat setelah Aktivitas sebelumnya. Sebelum Aktivitas selanjutnya, gunakan jeda ini untuk melakukan sesuatu yang menenangkan — minum air putih, tarik napas panjang, atau sekadar diam. 🌿",Esther Marjorie,526,Sunday,6,June,25,False,False,True,False,Medium (50-80),Minggu,30-50 (Sedang)
527.0,Ethel Sophie_527,2026-06-22,2,930.0,43.5,56.5,"Hi! 💫 Bateraimu sedang berjalan di tengah jalur nih. Kamu udah melewati 2 aktivitas (930 menit) dan itu luar biasa. Tapi, sudah saatnya mulai pikirkan juga cara mengisi energimu kembali. Sedikit waktu sendiri bisa sangat menyegarkan! 🌿","Kenapa skornya 56.5? Karena harimu cukup terisi secara sosial. Ada 2 agenda yang mengambil total 930 menit waktumu, dengan intensitas interaksi di 43.5. Itu sudah cukup untuk membuat bateraimu bekerja ekstra. ☕","Kamu punya 30 menit luang di 12:00–12:30 setelah Aktivitas sebelumnya. Jangan dilewatkan! Gunakan untuk duduk manis, jauh dari layar, sebelum kamu masuk ke Aktivitas selanjutnya berikutnya. 🧸💙",Ethel Sophie,527,Monday,6,June,26,False,False,True,False,Medium (50-80),Senin,30-50 (Sedang)
528.0,Margaret Stephanie_528,2026-06-22,5,984.0,48.9,51.1,"Halo! 🎧 Social battery-mu lagi di level medium nih. Hari ini kamu punya 5 aktivitas dengan total 983 menit, dan itu memang cukup melelahkan. Tapi kamu masih punya kendali, kok. Sedikit jeda bisa sangat membantu! 🍃","Skor 51.1/100 ini menandakan bateraimu sedang di posisi tengah. Kamu punya 5 kegiatan (983 menit) dan social intensity di 48.9. Kombinasi ini mulai memberikan tekanan yang terasa di energimu, tapi masih dalam batas wajar. 🧸","Ini momennya! Ada 30 menit luang di 12:00–12:30, tepat setelah Aktivitas sebelumnya. Sebelum Aktivitas selanjutnya, gunakan jeda ini untuk melakukan sesuatu yang menenangkan — minum air putih, tarik napas panjang, atau sekadar diam. 🌿",Margaret Stephanie,528,Monday,6,June,26,False,False,True,False,Medium (50-80),Senin,30-50 (Sedang)
529.0,Marie Vicky_529,2026-06-22,2,1115.9999999999998,36.6,63.400000000000006,"Hey! 🌸 Social battery-mu lagi dalam mode 'jalan pelan-pelan'. Ada 2 aktivitas (1115 menit) yang udah kamu hadapi, dan itu bukan hal kecil! Energimu tinggal segini bukan berarti kamu lemah. Justru ini tandanya kamu butuh sedikit kasih sayang buat diri sendiri. 🤎","Score 63.4/100 ini hadir karena 2 kegiatan (1115 menit, intensitas 36.6) sudah cukup menguras energi sosialmu ke zona tengah. Kamu masih baik-baik saja, tapi sinyal untuk berhati-hati sudah mulai menyala. ✨","Yuk, ambil napas sejenak! Ada jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya. Sebelum lanjut ke Aktivitas selanjutnya, coba jauhkan diri dari layar dan duduk tenang sebentar. Kamu layak mendapat jeda itu. 🕯️",Marie Vicky,529,Monday,6,June,26,False,False,True,False,Medium (50-80),Senin,30-50 (Sedang)
530.0,Mary Vivian_530,2026-06-23,6,1128.0,52.8,47.2,"Hi! 🛌 Kamu udah kerja keras banget hari ini, lho. Dengan 6 kegiatan (1128 menit total), energi sosialmu memang sudah di batas terbawah. Nggak perlu guilty buat menarik diri sejenak, itu justru tindakan paling bijak sekarang. 🤎","Skor 47.2/100 ini adalah cermin jujur dari hari yang sangat aktif secara sosial. Dengan 6 aktivitas (1128 menit) dan social intensity 52.8, nggak heran kalau bateraimu berada di titik paling rendah. Kamu sudah luar biasa bertahan sejauh ini. 💛","Ini saatnya memprioritaskan dirimu. Pertimbangkan untuk menggeser Aktivitas yang bisa digeser (15:00–16:00) ke hari yang lebih baik. Hari ini, biarkan tubuh dan pikiranmu pulih terlebih dahulu. 🕯️",Mary Vivian,530,Tuesday,6,June,26,False,True,False,False,Low (<50),Selasa,50-80 (Tinggi)
531.0,Elizabeth Agnes_531,2026-06-23,1,1128.0,60.3,39.7,"Hi! 🫂 Baterai sosialmu lagi sangat butuh perhatian ekstra. Ada 1 agenda (1128 menit) yang sudah kamu hadapi hari ini, dan itu bukan jumlah yang sedikit. Kamu sudah sangat kuat, sekarang waktunya memberi dirimu sendiri hadiah berupa istirahat. 🌿",Score 39.7/100 mencerminkan kondisi yang perlu mendapat perhatian serius. Faktor utamanya: 1 kegiatan (1128 menit) dan social intensity 60.3. Beban sosial yang sangat tinggi ini adalah alasan kuat untuk prioritaskan istirahat malam ini. 🛌,"Energimu sedang sangat terbatas. Demi kebaikanmu, coba pertimbangkan untuk memindahkan Aktivitas yang bisa digeser (15:00–16:00). Hadir secara penuh di lain hari jauh lebih baik daripada hadir setengah-setengah sekarang. 🌸",Elizabeth Agnes,531,Tuesday,6,June,26,False,True,False,False,Low (<50),Selasa,50-80 (Tinggi)
532.0,Margaret Anita_532,2026-06-24,2,852.0000000000001,42.2,57.8,"Hi! 🌥️ Kondisi energi sosialmu hari ini ada di posisi menengah. Ada 2 agenda (852 menit) yang harus kamu lalui, jadi wajar kalau bateraimu mulai terasa lebih ringan dari biasanya. Jangan lupa selipkan waktu buat dirimu sendiri ya! 🧸","Angka 57.8 mencerminkan hari yang cukup mengisi jadwalmu secara sosial. Dengan 2 aktivitas (852 menit total) dan intensitas 42.2, bateraimu sudah memberikan banyak energi hari ini. Wajar kalau kamu mulai merasakan lelah yang perlahan. 🌙","Ada kesempatan emas buat kamu: jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya. Pakai waktu itu untuk dirimu sendiri sebelum Aktivitas selanjutnya dimulai. Nggak perlu produktif, cukup hadir untuk dirimu. 🌙",Margaret Anita,532,Wednesday,6,June,26,False,False,True,False,Medium (50-80),Rabu,30-50 (Sedang)
533.0,Helen Edna_533,2026-06-24,6,972.0,45.2,54.8,"Halo! 🫶 Hari ini cukup ramai buatmu ya. Dengan 6 kegiatan total 972 menit, wajar banget kalau social battery-mu mulai terasa berkurang. Kamu udah hebat bertahan sampai sini! ✨","Skor 54.8/100 ini menandakan bateraimu sedang di posisi tengah. Kamu punya 6 kegiatan (972 menit) dan social intensity di 45.2. Kombinasi ini mulai memberikan tekanan yang terasa di energimu, tapi masih dalam batas wajar. 🧸",Bateraimu minta sedikit istirahat. Ada slot 30 menit di 12:00–12:30 yang bisa kamu gunakan setelah Aktivitas sebelumnya. Gunakan untuk benar-benar offline sebelum Aktivitas selanjutnya — nggak ada yang perlu dijawab atau dibalas dulu. 🧸,Helen Edna,533,Wednesday,6,June,26,False,False,True,False,Medium (50-80),Rabu,30-50 (Sedang)
534.0,Alice Glenda_534,2026-06-25,5,846.0,36.6,63.4,"Hai! 🎐 Energi sosialmu hari ini sedang dalam kondisi moderat. Dengan 5 agenda (846 menit total), bateraimu sudah bekerja keras. Itu tanda yang baik bahwa kamu sudah sangat berpartisipasi hari ini! Tapi jangan lupa juga untuk mengisi ulang energi, ya. 🧡",Kenapa bateraimu di skor 63.4? Karena 5 agenda hari ini (total 846 menit) dengan tingkat intensitas 36.6 sudah cukup memberikan 'beban' sosial. Ini sinyal untuk mulai memperhatikan kebutuhan istirahatmu. 🍃,"Kamu punya 30 menit luang di 12:00–12:30 setelah Aktivitas sebelumnya. Jangan dilewatkan! Gunakan untuk duduk manis, jauh dari layar, sebelum kamu masuk ke Aktivitas selanjutnya berikutnya. 🧸💙",Alice Glenda,534,Thursday,6,June,26,False,False,True,False,Medium (50-80),Kamis,30-50 (Sedang)
535.0,Annie Gwendolyn_535,2026-06-26,4,857.9999999999999,45.3,54.7,"Hai! 🌿 Baterai sosialmu hari ini ada di titik yang perlu sedikit perhatian. Kamu punya 4 aktivitas (857 menit), dan tubuhmu mungkin sudah mulai berbisik minta jeda. Dengerin aja, nggak ada yang akan kecewa kalau kamu istirahat sebentar. 🤎","Kenapa skornya 54.7? Karena harimu cukup terisi secara sosial. Ada 4 agenda yang mengambil total 857 menit waktumu, dengan intensitas interaksi di 45.3. Itu sudah cukup untuk membuat bateraimu bekerja ekstra. ☕",Yuk manfaatkan slot 30 menit di 12:00–12:30 yang ada setelah Aktivitas sebelumnya. Istirahat ringan sebelum Aktivitas selanjutnya bisa jadi perbedaan besar antara hadir secara penuh atau setengah-setengah. ✨,Annie Gwendolyn,535,Friday,6,June,26,False,False,True,False,Medium (50-80),Jumat,30-50 (Sedang)
536.0,Louise Jeanne_536,2026-06-26,1,996.0,48.1,51.900000000000006,"Halo! 🫶 Hari ini cukup ramai buatmu ya. Dengan 1 kegiatan total 995 menit, wajar banget kalau social battery-mu mulai terasa berkurang. Kamu udah hebat bertahan sampai sini! ✨","Score 51.9 terbentuk dari 1 aktivitas berdurasi total 995 menit dan social intensity 48.1. Ketiga faktor ini berkontribusi membawa bateraimu ke zona menengah — masih oke, tapi sudah saatnya mulai berpikir soal jeda. 🌻","Ada kesempatan emas buat kamu: jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya. Pakai waktu itu untuk dirimu sendiri sebelum Aktivitas selanjutnya dimulai. Nggak perlu produktif, cukup hadir untuk dirimu. 🌙",Louise Jeanne,536,Friday,6,June,26,False,False,True,False,Medium (50-80),Jumat,30-50 (Sedang)
537.0,Mary Joan_537,2026-06-26,1,942.0,37.2,62.8,"Hi! ☁️ Energi sosialmu sedang berjalan di mode hemat. Ada 1 agenda (942 menit) hari ini yang lumayan menguras tenaga. Yang penting, kamu masih bisa tetap hadir, satu langkah di satu waktu ya! 🍵","Angka 62.8 mencerminkan hari yang cukup mengisi jadwalmu secara sosial. Dengan 1 aktivitas (942 menit total) dan intensitas 37.2, bateraimu sudah memberikan banyak energi hari ini. Wajar kalau kamu mulai merasakan lelah yang perlahan. 🌙","Ada kesempatan emas buat kamu: jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya. Pakai waktu itu untuk dirimu sendiri sebelum Aktivitas selanjutnya dimulai. Nggak perlu produktif, cukup hadir untuk dirimu. 🌙",Mary Joan,537,Friday,6,June,26,False,False,True,False,Medium (50-80),Jumat,30-50 (Sedang)
538.0,Margaret Joann_538,2026-06-26,3,1140.0,38.5,61.5,"Halo! 🎧 Social battery-mu lagi di level medium nih. Hari ini kamu punya 3 aktivitas dengan total 1140 menit, dan itu memang cukup melelahkan. Tapi kamu masih punya kendali, kok. Sedikit jeda bisa sangat membantu! 🍃","Skor 61.5/100 ini menandakan bateraimu sedang di posisi tengah. Kamu punya 3 kegiatan (1140 menit) dan social intensity di 38.5. Kombinasi ini mulai memberikan tekanan yang terasa di energimu, tapi masih dalam batas wajar. 🧸","Kamu punya 30 menit luang di 12:00–12:30 setelah Aktivitas sebelumnya. Jangan dilewatkan! Gunakan untuk duduk manis, jauh dari layar, sebelum kamu masuk ke Aktivitas selanjutnya berikutnya. 🧸💙",Margaret Joann,538,Friday,6,June,26,False,False,True,False,Medium (50-80),Jumat,30-50 (Sedang)
539.0,Alice June_539,2026-06-27,1,948.0,52.3,47.7,"Hi! 🌙 Sepertinya hari ini berat ya. Kamu sudah menjalani 1 agenda (947 menit) dan bateraimu sangat butuh istirahat. Jangan lupa, merawat energimu itu bukan sesuatu yang egois, tapi justru bentuk tanggung jawab terbaik buat dirimu sendiri. 💙","Skor 47.7/100 ini mencerminkan hari yang memang berat secara sosial. Dengan 1 agenda (947 menit) dan intensitas interaksi 52.3, energimu sudah banyak terpakai. Ini penjelasan yang paling jujur: kamu butuh istirahat. 🕯️","Kondisimu saat ini butuh istirahat yang nyata. Yuk, pikirkan untuk merelokasi Aktivitas yang bisa digeser (15:00–16:00) ke slot waktu yang lebih segar. Kamu berhak untuk tidak selalu 'ada' untuk semua orang setiap saat. 💛✨",Alice June,539,Saturday,6,June,26,False,True,False,False,Low (<50),Sabtu,50-80 (Tinggi)
540.0,Annie Lucy_540,2026-06-27,3,1014.0,46.4,53.6,"Hi! 🌥️ Kondisi energi sosialmu hari ini ada di posisi menengah. Ada 3 agenda (1013 menit) yang harus kamu lalui, jadi wajar kalau bateraimu mulai terasa lebih ringan dari biasanya. Jangan lupa selipkan waktu buat dirimu sendiri ya! 🧸","Kenapa skornya 53.6? Karena harimu cukup terisi secara sosial. Ada 3 agenda yang mengambil total 1013 menit waktumu, dengan intensitas interaksi di 46.4. Itu sudah cukup untuk membuat bateraimu bekerja ekstra. ☕","Ini momennya! Ada 30 menit luang di 12:00–12:30, tepat setelah Aktivitas sebelumnya. Sebelum Aktivitas selanjutnya, gunakan jeda ini untuk melakukan sesuatu yang menenangkan — minum air putih, tarik napas panjang, atau sekadar diam. 🌿",Annie Lucy,540,Saturday,6,June,26,False,False,True,False,Medium (50-80),Sabtu,30-50 (Sedang)
541.0,Elizabeth Marlene_541,2026-06-27,1,1104.0,44.9,55.1,"Halo! 🫶 Hari ini cukup ramai buatmu ya. Dengan 1 kegiatan total 1104 menit, wajar banget kalau social battery-mu mulai terasa berkurang. Kamu udah hebat bertahan sampai sini! ✨","Score 55.1/100 ini hadir karena 1 kegiatan (1104 menit, intensitas 44.9) sudah cukup menguras energi sosialmu ke zona tengah. Kamu masih baik-baik saja, tapi sinyal untuk berhati-hati sudah mulai menyala. ✨","Ada kesempatan emas buat kamu: jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya. Pakai waktu itu untuk dirimu sendiri sebelum Aktivitas selanjutnya dimulai. Nggak perlu produktif, cukup hadir untuk dirimu. 🌙",Elizabeth Marlene,541,Saturday,6,June,26,False,False,True,False,Medium (50-80),Sabtu,30-50 (Sedang)
542.0,Helen Maureen_542,2026-06-28,5,912.0,57.7,42.3,"Hi! 🛌 Kamu udah kerja keras banget hari ini, lho. Dengan 5 kegiatan (912 menit total), energi sosialmu memang sudah di batas terbawah. Nggak perlu guilty buat menarik diri sejenak, itu justru tindakan paling bijak sekarang. 🤎","Kenapa bateraimu di skor serendah 42.3? Karena 5 agenda (912 menit) dengan intensitas 57.7 adalah kombinasi yang sangat menguras energi sosial. Ini bukan kegagalan, ini tanda bahwa kamu sudah memberikan banyak sekali hari ini. 🤎","Energimu sedang sangat terbatas. Demi kebaikanmu, coba pertimbangkan untuk memindahkan Aktivitas yang bisa digeser (15:00–16:00). Hadir secara penuh di lain hari jauh lebih baik daripada hadir setengah-setengah sekarang. 🌸",Helen Maureen,542,Sunday,6,June,26,False,True,False,False,Low (<50),Minggu,50-80 (Tinggi)
543.0,Clara Pauline_543,2026-06-28,5,863.9999999999999,46.9,53.1,"Halo! 🫶 Hari ini cukup ramai buatmu ya. Dengan 5 kegiatan total 863 menit, wajar banget kalau social battery-mu mulai terasa berkurang. Kamu udah hebat bertahan sampai sini! ✨","Skor 53.1/100 ini menandakan bateraimu sedang di posisi tengah. Kamu punya 5 kegiatan (863 menit) dan social intensity di 46.9. Kombinasi ini mulai memberikan tekanan yang terasa di energimu, tapi masih dalam batas wajar. 🧸","Ada kesempatan emas buat kamu: jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya. Pakai waktu itu untuk dirimu sendiri sebelum Aktivitas selanjutnya dimulai. Nggak perlu produktif, cukup hadir untuk dirimu. 🌙",Clara Pauline,543,Sunday,6,June,26,False,False,True,False,Medium (50-80),Minggu,30-50 (Sedang)
544.0,Dorothy Ramona_544,2026-06-29,6,972.0000000000002,55.2,44.8,"Hi! 🕯️ Energi sosialmu sedang benar-benar butuh diisi ulang hari ini. Dengan 6 agenda (972 menit), wajar banget kalau kamu merasa kelelahan. Nggak apa-apa lho kalau kamu butuh istirahat total. Kamu sudah melakukan banyak hal hari ini. 🤎",Kenapa skormu 44.8? Karena hari ini memang sangat padat. Kamu melewati 6 kegiatan (972 menit) dengan intensitas interaksi di 55.2. Itu jumlah yang sangat besar yang perlu diakui dan dihormati. 🧸,"Bateraimu sudah sangat rendah, dan itu artinya sudah waktunya untuk berhenti. Kalau bisa, geser Aktivitas yang bisa digeser (15:00–16:00) ke hari lain. Kamu nggak bisa menuangkan air dari gelas yang kosong — isi dirimu dulu. 🌿",Dorothy Ramona,544,Monday,6,June,27,False,True,False,False,Low (<50),Senin,50-80 (Tinggi)
